date,model,lead,tmax,n_hours
2024-12-25,meteofrance_seamless,h0,9.5,24
2024-12-25,gem_seamless,h0,11.7,24
2024-12-25,ecmwf_ifs025,h0,8.5,24
2024-09-27,gfs_seamless,h24,33.4,24
2024-09-27,cma_grapes_global,h24,29.5,24
2024-09-27,jma_seamless,h24,29.5,24
2024-09-27,knmi_seamless,h24,31.2,24
2024-09-27,jma_gsm,h24,29.5,24
2024-09-27,gfs_seamless,h0,32.4,24
2024-09-27,cma_grapes_global,h0,30.5,24
2024-09-27,jma_seamless,h0,30.0,24
2024-09-27,knmi_seamless,h0,31.2,24
2024-09-27,jma_gsm,h0,30.0,24
2024-09-28,gfs_seamless,h24,33.7,24
2024-09-28,cma_grapes_global,h24,30.0,24
2024-09-28,jma_seamless,h24,29.8,24
2024-09-28,knmi_seamless,h24,32.1,24
2024-09-28,jma_gsm,h24,29.8,24
2024-09-28,gfs_seamless,h0,33.7,24
2024-09-28,cma_grapes_global,h0,31.7,24
2024-09-28,jma_seamless,h0,30.3,24
2024-09-28,knmi_seamless,h0,32.3,24
2024-09-28,jma_gsm,h0,30.3,24
2024-09-29,gfs_seamless,h24,34.7,24
2024-09-29,cma_grapes_global,h24,29.5,24
2024-09-29,jma_seamless,h24,30.5,24
2024-09-29,knmi_seamless,h24,32.4,24
2024-09-29,jma_gsm,h24,30.5,24
2024-09-29,gfs_seamless,h0,34.7,24
2024-09-29,cma_grapes_global,h0,32.4,24
2024-09-29,jma_seamless,h0,31.9,24
2024-09-29,knmi_seamless,h0,32.8,24
2024-09-29,jma_gsm,h0,31.9,24
2024-09-30,gfs_seamless,h24,27.8,24
2024-09-30,cma_grapes_global,h24,24.3,24
2024-09-30,jma_seamless,h24,25.4,24
2024-09-30,knmi_seamless,h24,29.2,24
2024-09-30,jma_gsm,h24,25.4,24
2024-09-30,gfs_seamless,h0,28.6,24
2024-09-30,cma_grapes_global,h0,25.4,24
2024-09-30,jma_seamless,h0,25.0,24
2024-09-30,knmi_seamless,h0,28.1,24
2024-09-30,jma_gsm,h0,25.0,24
2024-10-01,gfs_seamless,h24,22.8,24
2024-10-01,cma_grapes_global,h24,22.9,24
2024-10-01,jma_seamless,h24,24.7,24
2024-10-01,knmi_seamless,h24,22.6,24
2024-10-01,jma_gsm,h24,24.7,24
2024-10-01,gfs_seamless,h0,22.3,24
2024-10-01,cma_grapes_global,h0,22.0,24
2024-10-01,jma_seamless,h0,23.8,24
2024-10-01,knmi_seamless,h0,23.7,24
2024-10-01,jma_gsm,h0,23.8,24
2024-10-02,gfs_seamless,h24,25.1,24
2024-10-02,cma_grapes_global,h24,21.6,24
2024-10-02,jma_seamless,h24,24.5,24
2024-10-02,knmi_seamless,h24,24.5,24
2024-10-02,jma_gsm,h24,24.5,24
2024-10-02,gfs_seamless,h0,25.5,24
2024-10-02,cma_grapes_global,h0,23.1,24
2024-10-02,jma_seamless,h0,25.1,24
2024-10-02,knmi_seamless,h0,24.9,24
2024-10-02,jma_gsm,h0,25.1,24
2024-10-03,gfs_seamless,h24,25.2,24
2024-10-03,cma_grapes_global,h24,20.4,24
2024-10-03,jma_seamless,h24,24.0,24
2024-10-03,knmi_seamless,h24,23.6,24
2024-10-03,jma_gsm,h24,24.0,24
2024-10-03,gfs_seamless,h0,25.4,24
2024-10-03,cma_grapes_global,h0,21.8,24
2024-10-03,jma_seamless,h0,24.1,24
2024-10-03,knmi_seamless,h0,24.0,24
2024-10-03,jma_gsm,h0,24.1,24
2024-10-04,gfs_seamless,h24,25.7,24
2024-10-04,cma_grapes_global,h24,21.5,24
2024-10-04,jma_seamless,h24,24.4,24
2024-10-04,knmi_seamless,h24,24.5,24
2024-10-04,jma_gsm,h24,24.4,24
2024-10-04,gfs_seamless,h0,25.2,24
2024-10-04,cma_grapes_global,h0,23.2,24
2024-10-04,jma_seamless,h0,24.3,24
2024-10-04,knmi_seamless,h0,24.9,24
2024-10-04,jma_gsm,h0,24.3,24
2024-10-05,gfs_seamless,h24,25.0,24
2024-10-05,cma_grapes_global,h24,21.8,24
2024-10-05,jma_seamless,h24,24.5,24
2024-10-05,knmi_seamless,h24,25.5,24
2024-10-05,jma_gsm,h24,24.5,24
2024-10-05,gfs_seamless,h0,23.9,24
2024-10-05,cma_grapes_global,h0,23.7,24
2024-10-05,jma_seamless,h0,25.0,24
2024-10-05,knmi_seamless,h0,25.0,24
2024-10-05,jma_gsm,h0,25.0,24
2024-10-06,gfs_seamless,h24,23.1,24
2024-10-06,cma_grapes_global,h24,22.0,24
2024-10-06,jma_seamless,h24,24.3,24
2024-10-06,knmi_seamless,h24,24.3,24
2024-10-06,jma_gsm,h24,24.3,24
2024-10-06,gfs_seamless,h0,23.1,24
2024-10-06,cma_grapes_global,h0,22.1,24
2024-10-06,jma_seamless,h0,23.5,24
2024-10-06,knmi_seamless,h0,23.5,24
2024-10-06,jma_gsm,h0,23.5,24
2024-10-07,gfs_seamless,h24,18.0,24
2024-10-07,cma_grapes_global,h24,21.0,24
2024-10-07,jma_seamless,h24,22.1,24
2024-10-07,knmi_seamless,h24,20.5,24
2024-10-07,jma_gsm,h24,22.1,24
2024-10-07,gfs_seamless,h0,18.4,24
2024-10-07,cma_grapes_global,h0,19.6,24
2024-10-07,jma_seamless,h0,18.9,24
2024-10-07,knmi_seamless,h0,18.3,24
2024-10-07,jma_gsm,h0,18.9,24
2024-10-08,gfs_seamless,h24,26.6,24
2024-10-08,cma_grapes_global,h24,23.0,24
2024-10-08,jma_seamless,h24,24.1,24
2024-10-08,knmi_seamless,h24,24.3,24
2024-10-08,jma_gsm,h24,24.1,24
2024-10-08,gfs_seamless,h0,26.2,24
2024-10-08,cma_grapes_global,h0,23.1,24
2024-10-08,jma_seamless,h0,23.9,24
2024-10-08,knmi_seamless,h0,24.7,24
2024-10-08,jma_gsm,h0,23.9,24
2024-10-09,gfs_seamless,h24,27.9,24
2024-10-09,cma_grapes_global,h24,23.4,24
2024-10-09,jma_seamless,h24,25.7,24
2024-10-09,knmi_seamless,h24,25.8,24
2024-10-09,jma_gsm,h24,25.7,24
2024-10-09,gfs_seamless,h0,27.9,24
2024-10-09,cma_grapes_global,h0,25.5,24
2024-10-09,jma_seamless,h0,26.3,24
2024-10-09,knmi_seamless,h0,26.3,24
2024-10-09,jma_gsm,h0,26.3,24
2024-10-10,gfs_seamless,h24,30.3,24
2024-10-10,cma_grapes_global,h24,24.9,24
2024-10-10,jma_seamless,h24,27.6,24
2024-10-10,knmi_seamless,h24,27.9,24
2024-10-10,jma_gsm,h24,27.6,24
2024-10-10,gfs_seamless,h0,30.0,24
2024-10-10,cma_grapes_global,h0,26.4,24
2024-10-10,jma_seamless,h0,27.0,24
2024-10-10,knmi_seamless,h0,28.4,24
2024-10-10,jma_gsm,h0,27.0,24
2024-10-11,gfs_seamless,h24,30.2,24
2024-10-11,cma_grapes_global,h24,25.5,24
2024-10-11,jma_seamless,h24,27.9,24
2024-10-11,knmi_seamless,h24,27.9,24
2024-10-11,jma_gsm,h24,27.9,24
2024-10-11,gfs_seamless,h0,29.6,24
2024-10-11,cma_grapes_global,h0,27.2,24
2024-10-11,jma_seamless,h0,28.5,24
2024-10-11,knmi_seamless,h0,28.0,24
2024-10-11,jma_gsm,h0,28.5,24
2024-10-12,gfs_seamless,h24,28.4,24
2024-10-12,cma_grapes_global,h24,24.2,24
2024-10-12,jma_seamless,h24,26.8,24
2024-10-12,knmi_seamless,h24,28.1,24
2024-10-12,jma_gsm,h24,26.8,24
2024-10-12,gfs_seamless,h0,27.9,24
2024-10-12,cma_grapes_global,h0,27.2,24
2024-10-12,jma_seamless,h0,27.1,24
2024-10-12,knmi_seamless,h0,28.2,24
2024-10-12,jma_gsm,h0,27.1,24
2024-10-13,gfs_seamless,h24,25.1,24
2024-10-13,cma_grapes_global,h24,21.6,24
2024-10-13,jma_seamless,h24,25.9,24
2024-10-13,knmi_seamless,h24,23.9,24
2024-10-13,jma_gsm,h24,25.9,24
2024-10-13,gfs_seamless,h0,23.3,24
2024-10-13,cma_grapes_global,h0,23.5,24
2024-10-13,jma_seamless,h0,21.8,24
2024-10-13,knmi_seamless,h0,23.5,24
2024-10-13,jma_gsm,h0,21.8,24
2024-10-14,gfs_seamless,h24,26.0,24
2024-10-14,cma_grapes_global,h24,23.1,24
2024-10-14,jma_seamless,h24,22.4,24
2024-10-14,knmi_seamless,h24,25.3,24
2024-10-14,jma_gsm,h24,22.4,24
2024-10-14,gfs_seamless,h0,25.5,24
2024-10-14,cma_grapes_global,h0,22.7,24
2024-10-14,jma_seamless,h0,23.4,24
2024-10-14,knmi_seamless,h0,24.7,24
2024-10-14,jma_gsm,h0,23.4,24
2024-10-15,gfs_seamless,h24,28.3,24
2024-10-15,cma_grapes_global,h24,25.3,24
2024-10-15,jma_seamless,h24,26.4,24
2024-10-15,knmi_seamless,h24,27.3,24
2024-10-15,jma_gsm,h24,26.4,24
2024-10-15,gfs_seamless,h0,27.3,24
2024-10-15,cma_grapes_global,h0,24.9,24
2024-10-15,jma_seamless,h0,25.0,24
2024-10-15,knmi_seamless,h0,25.7,24
2024-10-15,jma_gsm,h0,25.0,24
2024-10-16,gfs_seamless,h24,28.1,24
2024-10-16,cma_grapes_global,h24,25.6,24
2024-10-16,jma_seamless,h24,23.7,24
2024-10-16,knmi_seamless,h24,26.9,24
2024-10-16,jma_gsm,h24,23.7,24
2024-10-16,gfs_seamless,h0,27.6,24
2024-10-16,cma_grapes_global,h0,25.8,24
2024-10-16,jma_seamless,h0,25.3,24
2024-10-16,knmi_seamless,h0,27.0,24
2024-10-16,jma_gsm,h0,25.3,24
2024-10-17,gfs_seamless,h24,21.7,24
2024-10-17,cma_grapes_global,h24,23.0,24
2024-10-17,jma_seamless,h24,24.3,24
2024-10-17,knmi_seamless,h24,24.8,24
2024-10-17,jma_gsm,h24,24.3,24
2024-10-17,gfs_seamless,h0,22.4,24
2024-10-17,cma_grapes_global,h0,23.1,24
2024-10-17,jma_seamless,h0,22.2,24
2024-10-17,knmi_seamless,h0,22.3,24
2024-10-17,jma_gsm,h0,22.2,24
2024-10-18,gfs_seamless,h24,28.3,24
2024-10-18,cma_grapes_global,h24,25.0,24
2024-10-18,jma_seamless,h24,25.6,24
2024-10-18,knmi_seamless,h24,26.9,24
2024-10-18,jma_gsm,h24,25.6,24
2024-10-18,gfs_seamless,h0,28.2,24
2024-10-18,cma_grapes_global,h0,26.0,24
2024-10-18,jma_seamless,h0,25.8,24
2024-10-18,knmi_seamless,h0,27.5,24
2024-10-18,jma_gsm,h0,25.8,24
2024-10-19,gfs_seamless,h24,19.3,24
2024-10-19,cma_grapes_global,h24,17.8,24
2024-10-19,jma_seamless,h24,19.9,24
2024-10-19,knmi_seamless,h24,20.4,24
2024-10-19,jma_gsm,h24,19.9,24
2024-10-19,gfs_seamless,h0,20.9,24
2024-10-19,cma_grapes_global,h0,19.6,24
2024-10-19,jma_seamless,h0,19.9,24
2024-10-19,knmi_seamless,h0,20.2,24
2024-10-19,jma_gsm,h0,19.9,24
2024-10-20,gfs_seamless,h24,19.3,24
2024-10-20,cma_grapes_global,h24,16.8,24
2024-10-20,jma_seamless,h24,16.7,24
2024-10-20,knmi_seamless,h24,18.3,24
2024-10-20,jma_gsm,h24,16.7,24
2024-10-20,gfs_seamless,h0,18.2,24
2024-10-20,cma_grapes_global,h0,17.7,24
2024-10-20,jma_seamless,h0,16.6,24
2024-10-20,knmi_seamless,h0,18.4,24
2024-10-20,jma_gsm,h0,16.6,24
2024-10-21,gfs_seamless,h24,15.9,24
2024-10-21,cma_grapes_global,h24,18.9,24
2024-10-21,jma_seamless,h24,17.6,24
2024-10-21,knmi_seamless,h24,19.4,24
2024-10-21,jma_gsm,h24,17.6,24
2024-10-21,gfs_seamless,h0,17.4,24
2024-10-21,cma_grapes_global,h0,16.5,24
2024-10-21,jma_seamless,h0,15.1,24
2024-10-21,knmi_seamless,h0,16.0,24
2024-10-21,jma_gsm,h0,15.1,24
2024-10-22,gfs_seamless,h24,20.1,24
2024-10-22,cma_grapes_global,h24,19.5,24
2024-10-22,jma_seamless,h24,20.9,24
2024-10-22,knmi_seamless,h24,19.4,24
2024-10-22,jma_gsm,h24,20.9,24
2024-10-22,gfs_seamless,h0,20.4,24
2024-10-22,cma_grapes_global,h0,19.5,24
2024-10-22,jma_seamless,h0,20.4,24
2024-10-22,knmi_seamless,h0,19.7,24
2024-10-22,jma_gsm,h0,20.4,24
2024-10-23,gfs_seamless,h24,21.7,24
2024-10-23,cma_grapes_global,h24,19.4,24
2024-10-23,jma_seamless,h24,20.2,24
2024-10-23,knmi_seamless,h24,20.5,24
2024-10-23,jma_gsm,h24,20.2,24
2024-10-23,gfs_seamless,h0,20.8,24
2024-10-23,cma_grapes_global,h0,19.8,24
2024-10-23,jma_seamless,h0,20.0,24
2024-10-23,knmi_seamless,h0,20.3,24
2024-10-23,jma_gsm,h0,20.0,24
2024-10-24,gfs_seamless,h24,23.8,24
2024-10-24,cma_grapes_global,h24,20.7,24
2024-10-24,jma_seamless,h24,21.3,24
2024-10-24,knmi_seamless,h24,21.4,24
2024-10-24,jma_gsm,h24,21.3,24
2024-10-24,gfs_seamless,h0,24.5,24
2024-10-24,cma_grapes_global,h0,21.8,24
2024-10-24,jma_seamless,h0,21.0,24
2024-10-24,knmi_seamless,h0,22.0,24
2024-10-24,jma_gsm,h0,21.0,24
2024-10-25,gfs_seamless,h24,25.1,24
2024-10-25,cma_grapes_global,h24,20.5,24
2024-10-25,jma_seamless,h24,21.4,24
2024-10-25,knmi_seamless,h24,21.6,24
2024-10-25,jma_gsm,h24,21.4,24
2024-10-25,gfs_seamless,h0,24.1,24
2024-10-25,cma_grapes_global,h0,21.7,24
2024-10-25,jma_seamless,h0,21.3,24
2024-10-25,knmi_seamless,h0,21.9,24
2024-10-25,jma_gsm,h0,21.3,24
2024-10-26,gfs_seamless,h24,24.8,24
2024-10-26,cma_grapes_global,h24,19.8,24
2024-10-26,jma_seamless,h24,20.7,24
2024-10-26,knmi_seamless,h24,22.7,24
2024-10-26,jma_gsm,h24,20.7,24
2024-10-26,gfs_seamless,h0,23.4,24
2024-10-26,cma_grapes_global,h0,21.1,24
2024-10-26,jma_seamless,h0,20.5,24
2024-10-26,knmi_seamless,h0,21.5,24
2024-10-26,jma_gsm,h0,20.5,24
2024-10-27,gfs_seamless,h24,24.2,24
2024-10-27,cma_grapes_global,h24,20.0,24
2024-10-27,jma_seamless,h24,20.8,24
2024-10-27,knmi_seamless,h24,21.6,24
2024-10-27,jma_gsm,h24,20.8,24
2024-10-27,gfs_seamless,h0,23.7,24
2024-10-27,cma_grapes_global,h0,21.9,24
2024-10-27,jma_seamless,h0,21.6,24
2024-10-27,knmi_seamless,h0,23.2,24
2024-10-27,jma_gsm,h0,21.6,24
2024-10-28,gfs_seamless,h24,23.9,24
2024-10-28,cma_grapes_global,h24,20.6,24
2024-10-28,jma_seamless,h24,20.9,24
2024-10-28,knmi_seamless,h24,22.7,24
2024-10-28,jma_gsm,h24,20.9,24
2024-10-28,gfs_seamless,h0,24.4,24
2024-10-28,cma_grapes_global,h0,21.2,24
2024-10-28,jma_seamless,h0,21.5,24
2024-10-28,knmi_seamless,h0,22.6,24
2024-10-28,jma_gsm,h0,21.5,24
2024-10-29,gfs_seamless,h24,25.6,24
2024-10-29,cma_grapes_global,h24,21.2,24
2024-10-29,jma_seamless,h24,22.2,24
2024-10-29,knmi_seamless,h24,23.0,24
2024-10-29,jma_gsm,h24,22.2,24
2024-10-29,gfs_seamless,h0,24.9,24
2024-10-29,cma_grapes_global,h0,22.1,24
2024-10-29,jma_seamless,h0,21.9,24
2024-10-29,knmi_seamless,h0,23.0,24
2024-10-29,jma_gsm,h0,21.9,24
2024-10-30,gfs_seamless,h24,25.5,24
2024-10-30,cma_grapes_global,h24,20.3,24
2024-10-30,jma_seamless,h24,21.6,24
2024-10-30,knmi_seamless,h24,22.3,24
2024-10-30,jma_gsm,h24,21.6,24
2024-10-30,gfs_seamless,h0,25.0,24
2024-10-30,cma_grapes_global,h0,21.9,24
2024-10-30,jma_seamless,h0,21.6,24
2024-10-30,knmi_seamless,h0,23.2,24
2024-10-30,jma_gsm,h0,21.6,24
2024-10-31,gfs_seamless,h24,24.9,24
2024-10-31,cma_grapes_global,h24,20.4,24
2024-10-31,jma_seamless,h24,19.9,24
2024-10-31,knmi_seamless,h24,22.2,24
2024-10-31,jma_gsm,h24,19.9,24
2024-10-31,gfs_seamless,h0,24.5,24
2024-10-31,cma_grapes_global,h0,21.6,24
2024-10-31,jma_seamless,h0,20.6,24
2024-10-31,knmi_seamless,h0,22.6,24
2024-10-31,jma_gsm,h0,20.6,24
2024-11-01,gfs_seamless,h24,23.3,24
2024-11-01,cma_grapes_global,h24,20.1,24
2024-11-01,jma_seamless,h24,21.1,24
2024-11-01,knmi_seamless,h24,21.7,24
2024-11-01,jma_gsm,h24,21.1,24
2024-11-01,gfs_seamless,h0,23.3,24
2024-11-01,cma_grapes_global,h0,20.7,24
2024-11-01,jma_seamless,h0,20.8,24
2024-11-01,knmi_seamless,h0,22.0,24
2024-11-01,jma_gsm,h0,20.8,24
2024-11-02,gfs_seamless,h24,24.4,24
2024-11-02,cma_grapes_global,h24,20.0,24
2024-11-02,jma_seamless,h24,21.1,24
2024-11-02,knmi_seamless,h24,22.3,24
2024-11-02,jma_gsm,h24,21.1,24
2024-11-02,gfs_seamless,h0,23.8,24
2024-11-02,cma_grapes_global,h0,21.0,24
2024-11-02,jma_seamless,h0,21.7,24
2024-11-02,knmi_seamless,h0,22.6,24
2024-11-02,jma_gsm,h0,21.7,24
2024-11-03,gfs_seamless,h24,25.3,24
2024-11-03,cma_grapes_global,h24,20.8,24
2024-11-03,jma_seamless,h24,22.2,24
2024-11-03,knmi_seamless,h24,23.3,24
2024-11-03,jma_gsm,h24,22.2,24
2024-11-03,gfs_seamless,h0,25.0,24
2024-11-03,cma_grapes_global,h0,22.4,24
2024-11-03,jma_seamless,h0,22.4,24
2024-11-03,knmi_seamless,h0,23.4,24
2024-11-03,jma_gsm,h0,22.4,24
2024-11-04,gfs_seamless,h24,25.0,24
2024-11-04,cma_grapes_global,h24,18.5,24
2024-11-04,jma_seamless,h24,21.0,24
2024-11-04,knmi_seamless,h24,22.7,24
2024-11-04,jma_gsm,h24,21.0,24
2024-11-04,gfs_seamless,h0,25.9,24
2024-11-04,cma_grapes_global,h0,22.8,24
2024-11-04,jma_seamless,h0,22.0,24
2024-11-04,knmi_seamless,h0,24.1,24
2024-11-04,jma_gsm,h0,22.0,24
2024-11-05,gfs_seamless,h24,23.0,24
2024-11-05,cma_grapes_global,h24,17.8,24
2024-11-05,jma_seamless,h24,20.7,24
2024-11-05,knmi_seamless,h24,20.8,24
2024-11-05,jma_gsm,h24,20.7,24
2024-11-05,gfs_seamless,h0,23.1,24
2024-11-05,cma_grapes_global,h0,19.7,24
2024-11-05,jma_seamless,h0,21.3,24
2024-11-05,knmi_seamless,h0,21.4,24
2024-11-05,jma_gsm,h0,21.3,24
2024-11-06,gfs_seamless,h24,23.1,24
2024-11-06,cma_grapes_global,h24,18.2,24
2024-11-06,jma_seamless,h24,19.7,24
2024-11-06,knmi_seamless,h24,20.5,24
2024-11-06,jma_gsm,h24,19.7,24
2024-11-06,gfs_seamless,h0,22.8,24
2024-11-06,cma_grapes_global,h0,19.9,24
2024-11-06,jma_seamless,h0,20.3,24
2024-11-06,knmi_seamless,h0,21.2,24
2024-11-06,jma_gsm,h0,20.3,24
2024-11-07,gfs_seamless,h24,22.7,24
2024-11-07,cma_grapes_global,h24,17.3,24
2024-11-07,jma_seamless,h24,19.2,24
2024-11-07,knmi_seamless,h24,19.8,24
2024-11-07,jma_gsm,h24,19.2,24
2024-11-07,gfs_seamless,h0,22.4,24
2024-11-07,cma_grapes_global,h0,20.1,24
2024-11-07,jma_seamless,h0,20.3,24
2024-11-07,knmi_seamless,h0,20.7,24
2024-11-07,jma_gsm,h0,20.3,24
2024-11-08,gfs_seamless,h24,21.4,24
2024-11-08,cma_grapes_global,h24,18.3,24
2024-11-08,jma_seamless,h24,19.9,24
2024-11-08,knmi_seamless,h24,18.0,24
2024-11-08,jma_gsm,h24,19.9,24
2024-11-08,gfs_seamless,h0,21.9,24
2024-11-08,cma_grapes_global,h0,20.2,24
2024-11-08,jma_seamless,h0,20.1,24
2024-11-08,knmi_seamless,h0,20.6,24
2024-11-08,jma_gsm,h0,20.1,24
2024-11-09,gfs_seamless,h24,23.1,24
2024-11-09,cma_grapes_global,h24,18.2,24
2024-11-09,jma_seamless,h24,19.4,24
2024-11-09,knmi_seamless,h24,19.9,24
2024-11-09,jma_gsm,h24,19.4,24
2024-11-09,gfs_seamless,h0,21.6,24
2024-11-09,cma_grapes_global,h0,19.7,24
2024-11-09,jma_seamless,h0,19.3,24
2024-11-09,knmi_seamless,h0,20.7,24
2024-11-09,jma_gsm,h0,19.3,24
2024-11-10,gfs_seamless,h24,24.7,24
2024-11-10,cma_grapes_global,h24,20.3,24
2024-11-10,jma_seamless,h24,21.7,24
2024-11-10,knmi_seamless,h24,21.9,24
2024-11-10,jma_gsm,h24,21.7,24
2024-11-10,gfs_seamless,h0,24.1,24
2024-11-10,cma_grapes_global,h0,20.5,24
2024-11-10,jma_seamless,h0,21.2,24
2024-11-10,knmi_seamless,h0,22.4,24
2024-11-10,jma_gsm,h0,21.2,24
2024-11-11,gfs_seamless,h24,25.7,24
2024-11-11,cma_grapes_global,h24,20.8,24
2024-11-11,jma_seamless,h24,21.1,24
2024-11-11,knmi_seamless,h24,23.7,24
2024-11-11,jma_gsm,h24,21.1,24
2024-11-11,gfs_seamless,h0,25.0,24
2024-11-11,cma_grapes_global,h0,22.1,24
2024-11-11,jma_seamless,h0,21.7,24
2024-11-11,knmi_seamless,h0,24.3,24
2024-11-11,jma_gsm,h0,21.7,24
2024-11-12,gfs_seamless,h24,24.3,24
2024-11-12,cma_grapes_global,h24,21.1,24
2024-11-12,jma_seamless,h24,21.3,24
2024-11-12,knmi_seamless,h24,23.3,24
2024-11-12,jma_gsm,h24,21.3,24
2024-11-12,gfs_seamless,h0,25.3,24
2024-11-12,cma_grapes_global,h0,22.4,24
2024-11-12,jma_seamless,h0,21.2,24
2024-11-12,knmi_seamless,h0,23.8,24
2024-11-12,jma_gsm,h0,21.2,24
2024-11-13,gfs_seamless,h24,26.7,24
2024-11-13,cma_grapes_global,h24,20.6,24
2024-11-13,jma_seamless,h24,21.1,24
2024-11-13,knmi_seamless,h24,24.6,24
2024-11-13,jma_gsm,h24,21.1,24
2024-11-13,gfs_seamless,h0,26.7,24
2024-11-13,cma_grapes_global,h0,22.9,24
2024-11-13,jma_seamless,h0,22.0,24
2024-11-13,knmi_seamless,h0,24.3,24
2024-11-13,jma_gsm,h0,22.0,24
2024-11-14,gfs_seamless,h24,27.7,24
2024-11-14,cma_grapes_global,h24,22.6,24
2024-11-14,jma_seamless,h24,23.8,24
2024-11-14,knmi_seamless,h24,26.0,24
2024-11-14,jma_gsm,h24,23.8,24
2024-11-14,gfs_seamless,h0,27.5,24
2024-11-14,cma_grapes_global,h0,23.0,24
2024-11-14,jma_seamless,h0,23.1,24
2024-11-14,knmi_seamless,h0,26.1,24
2024-11-14,jma_gsm,h0,23.1,24
2024-11-15,gfs_seamless,h24,27.8,24
2024-11-15,cma_grapes_global,h24,22.7,24
2024-11-15,jma_seamless,h24,22.4,24
2024-11-15,knmi_seamless,h24,25.2,24
2024-11-15,jma_gsm,h24,22.4,24
2024-11-15,gfs_seamless,h0,27.6,24
2024-11-15,cma_grapes_global,h0,21.9,24
2024-11-15,jma_seamless,h0,22.3,24
2024-11-15,knmi_seamless,h0,25.7,24
2024-11-15,jma_gsm,h0,22.3,24
2024-11-16,gfs_seamless,h24,25.1,24
2024-11-16,cma_grapes_global,h24,19.9,24
2024-11-16,jma_seamless,h24,20.5,24
2024-11-16,knmi_seamless,h24,22.9,24
2024-11-16,jma_gsm,h24,20.5,24
2024-11-16,gfs_seamless,h0,23.4,24
2024-11-16,cma_grapes_global,h0,21.1,24
2024-11-16,jma_seamless,h0,19.9,24
2024-11-16,knmi_seamless,h0,22.2,24
2024-11-16,jma_gsm,h0,19.9,24
2024-11-17,gfs_seamless,h24,14.4,24
2024-11-17,cma_grapes_global,h24,14.4,24
2024-11-17,jma_seamless,h24,15.1,24
2024-11-17,knmi_seamless,h24,17.7,24
2024-11-17,jma_gsm,h24,15.1,24
2024-11-17,gfs_seamless,h0,16.1,24
2024-11-17,cma_grapes_global,h0,13.8,24
2024-11-17,jma_seamless,h0,14.5,24
2024-11-17,knmi_seamless,h0,16.0,24
2024-11-17,jma_gsm,h0,14.5,24
2024-11-18,gfs_seamless,h24,12.3,24
2024-11-18,cma_grapes_global,h24,11.6,24
2024-11-18,jma_seamless,h24,12.0,24
2024-11-18,knmi_seamless,h24,13.3,24
2024-11-18,jma_gsm,h24,12.0,24
2024-11-18,gfs_seamless,h0,11.8,24
2024-11-18,cma_grapes_global,h0,13.1,24
2024-11-18,jma_seamless,h0,12.0,24
2024-11-18,knmi_seamless,h0,12.4,24
2024-11-18,jma_gsm,h0,12.0,24
2024-11-19,gfs_seamless,h24,10.7,24
2024-11-19,cma_grapes_global,h24,11.5,24
2024-11-19,jma_seamless,h24,13.0,24
2024-11-19,knmi_seamless,h24,12.8,24
2024-11-19,jma_gsm,h24,13.0,24
2024-11-19,gfs_seamless,h0,11.7,24
2024-11-19,cma_grapes_global,h0,12.2,24
2024-11-19,jma_seamless,h0,12.7,24
2024-11-19,knmi_seamless,h0,12.0,24
2024-11-19,jma_gsm,h0,12.7,24
2024-11-20,gfs_seamless,h24,15.7,24
2024-11-20,cma_grapes_global,h24,14.3,24
2024-11-20,jma_seamless,h24,14.6,24
2024-11-20,knmi_seamless,h24,15.1,24
2024-11-20,jma_gsm,h24,14.6,24
2024-11-20,gfs_seamless,h0,15.7,24
2024-11-20,cma_grapes_global,h0,13.1,24
2024-11-20,jma_seamless,h0,14.2,24
2024-11-20,knmi_seamless,h0,14.6,24
2024-11-20,jma_gsm,h0,14.2,24
2024-11-21,gfs_seamless,h24,18.3,24
2024-11-21,cma_grapes_global,h24,15.0,24
2024-11-21,jma_seamless,h24,16.3,24
2024-11-21,knmi_seamless,h24,16.9,24
2024-11-21,jma_gsm,h24,16.3,24
2024-11-21,gfs_seamless,h0,17.5,24
2024-11-21,cma_grapes_global,h0,14.8,24
2024-11-21,jma_seamless,h0,15.3,24
2024-11-21,knmi_seamless,h0,16.4,24
2024-11-21,jma_gsm,h0,15.3,24
2024-11-22,gfs_seamless,h24,18.4,24
2024-11-22,cma_grapes_global,h24,15.0,24
2024-11-22,jma_seamless,h24,17.2,24
2024-11-22,knmi_seamless,h24,17.3,24
2024-11-22,jma_gsm,h24,17.2,24
2024-11-22,gfs_seamless,h0,18.3,24
2024-11-22,cma_grapes_global,h0,15.3,24
2024-11-22,jma_seamless,h0,16.6,24
2024-11-22,knmi_seamless,h0,16.8,24
2024-11-22,jma_gsm,h0,16.6,24
2024-11-23,gfs_seamless,h24,18.5,24
2024-11-23,cma_grapes_global,h24,14.9,24
2024-11-23,jma_seamless,h24,16.4,24
2024-11-23,knmi_seamless,h24,17.5,24
2024-11-23,jma_gsm,h24,16.4,24
2024-11-23,gfs_seamless,h0,18.3,24
2024-11-23,cma_grapes_global,h0,16.1,24
2024-11-23,jma_seamless,h0,16.2,24
2024-11-23,knmi_seamless,h0,17.0,24
2024-11-23,jma_gsm,h0,16.2,24
2024-11-24,gfs_seamless,h24,15.1,24
2024-11-24,cma_grapes_global,h24,12.9,24
2024-11-24,jma_seamless,h24,15.6,24
2024-11-24,knmi_seamless,h24,15.7,24
